COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
1,f_f014120,8,1,3,1
1,f_f014128,1,2,6,1
1,f_f014129,8,1,3,1
1,f_f014132,1,1,4,1
1,f_f014144,8,1,3,1
1,f_f014183,8,1,3,1
1,f_f014246,8,1,3,1
1,f_f014252,7,2,3,1
1,f_f014270,7,2,4,1
1,f_f014287,8,2,3,1
1,f_f014354,1,1,5,1
2,f_f014380,3,1,6,1
1,f_f014380,3,2,6,1
3,f_f014380,8,1,3,1
1,f_f014410,1,1,5,1
3,f_f014410,2,1,1,1
2,f_f014410,2,2,2,1
2,f_f014444,2,2,2,1
1,f_f014444,1,1,5,1
1,f_f014507,8,2,5,3
1,f_f014522,5,1,4,1
1,f_f014523,7,2,3,1
2,f_f014523,7,2,3,1
1,f_f014533,7,2,3,1
1,f_f014574,7,2,3,1
1,f_f014575,2,2,3,1
1,f_f014589,8,1,4,1
1,f_f014622,5,2,3,1
3,f_f014641,2,2,1,1
2,f_f014641,2,2,1,1
1,f_f014641,1,2,4,1
2,f_f014662,2,1,1,1
1,f_f014662,1,1,5,1
3,f_f014662,2,1,1,1
1,f_f014698,1,2,3,1
2,f_f014710,7,2,7,3
1,f_f014710,7,2,7,3
3,f_f014710,7,2,7,3
1,f_f014724,6,2,5,1
1,f_f014737,8,1,3,1
1,f_f014824,8,2,4,1
1,f_f014859,8,2,4,1
1,f_f014875,8,1,3,1
1,f_f014892,7,2,3,1
1,f_f014915,9,1,3,1
2,f_f014967,2,1,3,2
1,f_f014967,1,1,6,1
1,f_f014998,1,1,5,1
2,f_f014998,2,1,2,1
1,f_f015017,3,2,6,1
2,f_f015017,4,2,8,1
1,f_f015019,1,1,6,1
3,f_f015019,2,2,3,1
2,f_f015019,2,1,3,1
1,f_f015022,1,1,4,1
1,f_f015032,2,2,5,1
1,f_f015073,2,1,1,1
1,f_f015078,7,2,4,1
1,f_f015079,8,2,3,1
1,f_f015092,7,2,3,1
1,f_f015159,7,2,5,1
2,f_f015159,11,1,1,1
1,f_f015193,8,1,3,1
1,f_f015197,3,2,7,1
3,f_f015197,4,1,8,3
2,f_f015197,5,1,4,1
2,f_f015235,3,2,6,1
1,f_f015235,3,1,7,1
1,f_f015258,1,1,6,1
1,f_f015266,7,2,3,1
2,f_f015267,7,2,3,1
1,f_f015267,7,2,3,3
3,f_f015267,7,2,3,1
1,f_f015277,8,1,4,1
2,f_f015281,7,2,3,1
1,f_f015281,7,2,3,1
1,f_f015282,1,1,4,1
1,f_f015299,8,1,3,1
1,f_f015303,2,1,2,1
2,f_f015303,2,2,2,1
1,f_f015309,8,2,5,1
1,f_f015336,7,2,5,3
1,f_f015340,8,1,3,1
1,f_f015353,7,2,4,1
3,f_f015353,7,2,3,1
2,f_f015353,7,2,4,1
1,f_f015383,2,2,2,1
2,f_f015384,2,2,1,1
1,f_f015384,1,1,4,1
1,f_f015388,1,2,5,1
1,f_f015395,8,1,3,1
2,f_f015406,7,2,3,1
1,f_f015406,7,2,3,1
1,f_f015423,8,1,3,1
1,f_f015427,1,1,7,1
1,f_f015430,7,2,5,3
2,f_f015431,2,2,4,1
1,f_f015431,2,2,4,1
1,f_f015438,1,1,4,1
1,f_f015441,1,1,4,1
2,f_f015441,2,2,1,1
1,f_f015446,8,1,4,1
1,f_f015453,7,2,5,1
1,f_f015457,7,2,3,1
1,f_f015459,3,2,7,1
1,f_f015464,7,2,3,1
2,f_f015467,2,2,3,1
1,f_f015467,2,2,4,1
1,f_f015468,1,1,4,1
8,f_f015471,9,1,3,3
1,f_f015471,9,1,3,3
3,f_f015471,9,1,3,3
5,f_f015471,9,2,4,3
7,f_f015471,9,2,3,3
9,f_f015471,9,1,3,3
2,f_f015471,9,2,3,3
4,f_f015471,9,1,4,3
6,f_f015471,9,2,4,3
1,f_f015474,1,2,3,1
1,f_f015495,3,2,7,1
1,f_f015496,8,1,3,3
1,f_f015504,8,2,4,1
2,f_f015505,2,1,1,1
1,f_f015505,1,1,5,1
3,f_f015505,2,2,1,1
2,f_f015512,2,1,4,1
1,f_f015512,1,2,7,1
3,f_f015512,2,2,4,1
1,f_f015513,1,2,4,1
1,f_f015519,8,1,3,1
1,f_f015520,9,2,4,1
1,f_f015523,7,1,3,1
1,f_f015524,9,2,6,1
3,f_f015524,9,2,6,1
2,f_f015524,9,2,6,1
4,f_f015524,9,2,5,1
1,f_f015525,1,2,6,1
1,f_f015526,8,1,3,1
1,f_f015527,1,2,5,1
2,f_f015528,2,1,1,1
1,f_f015528,1,2,4,1
3,f_f015528,2,1,1,1
2,f_f015531,2,1,1,1
1,f_f015531,1,2,4,1
1,f_f015535,5,2,4,1
1,f_f015540,3,2,7,1
1,f_f015542,3,2,7,1
1,f_f015551,1,2,6,1
1,f_f015566,3,2,7,1
2,f_f015568,2,1,1,1
1,f_f015568,1,1,5,1
3,f_f015568,2,1,2,1
1,f_f015569,1,1,5,1
1,f_f015570,8,2,3,1
1,f_f015573,1,2,5,1
1,f_f015574,1,1,4,1
1,f_f015576,7,2,3,3
2,f_f015576,7,2,3,3
2,f_f015577,2,1,1,1
1,f_f015577,1,2,4,1
2,f_f015581,2,2,1,1
1,f_f015581,1,2,5,1
3,f_f015581,2,2,1,1
1,f_f015584,2,1,1,1
2,f_f015585,7,2,3,1
1,f_f015585,7,2,3,1
1,f_f015589,2,1,3,1
1,f_f015593,1,2,5,1
1,f_f015594,1,2,4,1
2,f_f015594,2,2,1,1
1,f_f015595,8,2,3,3
1,f_f015601,1,1,5,1
3,f_f015601,2,1,2,1
2,f_f015601,2,2,2,1
1,f_f015605,1,1,5,1
1,f_f015606,8,1,4,1
1,f_f015624,8,1,3,1
1,f_f015628,1,1,5,1
2,f_f015630,2,2,1,1
1,f_f015630,1,2,4,1
1,f_f015640,1,2,6,1
1,f_f015643,8,2,4,1
1,f_f015646,2,1,1,1
1,f_f015652,1,1,4,1
2,f_f015655,2,1,1,1
1,f_f015655,1,1,5,1
3,f_f015655,2,2,1,1
1,f_f015662,1,1,5,1
3,f_f015662,2,1,1,1
2,f_f015662,2,2,1,1
2,f_f015664,3,2,7,1
1,f_f015664,3,1,7,1
1,f_f015667,2,2,3,1
1,f_f015680,7,1,3,1
1,f_f015681,3,2,8,1
1,f_f015685,8,1,4,3
1,f_f015686,8,1,4,1
1,f_f015687,8,2,3,1
1,f_f015716,8,2,3,1
2,f_f015727,2,2,4,1
1,f_f015727,1,1,7,1
1,f_f015734,1,2,7,1
1,f_f015745,8,2,4,1
1,f_f015753,8,2,3,1
1,f_f015754,9,2,3,3
1,f_f015755,8,2,4,1
1,f_f015762,2,2,4,1
2,f_f015776,7,2,3,1
1,f_f015776,7,2,3,1
1,f_f015798,8,1,3,1
1,f_f015805,1,1,6,1
1,f_f015818,7,1,3,1
1,f_f015823,8,2,4,1
1,f_f015839,8,2,4,1
1,f_f015840,8,2,3,1
1,f_f015844,7,1,3,1
1,f_f015848,8,2,3,1
1,f_f015868,1,1,5,1
1,f_f015883,8,1,3,1
1,f_f015891,8,2,3,3
1,f_f015904,1,2,5,1
1,f_f015907,1,2,5,1
1,f_f015908,8,1,4,1
1,f_f015911,7,2,3,3
1,f_f015914,3,2,8,1
1,f_f015915,7,2,5,1
1,f_f015921,2,1,1,1
2,f_f015921,2,1,1,1
1,f_f015930,7,1,4,3
1,f_f015934,7,2,3,1
1,f_f015936,5,1,4,1
1,f_f015939,1,1,4,1
1,f_f015941,8,1,3,1
2,f_f015944,2,2,2,1
4,f_f015944,2,1,1,1
1,f_f015944,1,1,5,1
3,f_f015944,2,2,1,1
1,f_f015952,7,2,3,1
2,f_f015952,7,2,3,1
1,f_f015956,8,2,3,1
1,f_f015957,8,1,3,1
2,f_f015971,2,2,1,1
1,f_f015971,1,2,4,1
3,f_f015971,2,2,1,1
1,f_f015991,8,1,3,1
3,f_f016005,7,2,3,1
2,f_f016005,7,2,3,1
1,f_f016005,7,2,3,1
2,f_f016007,9,2,4,1
1,f_f016007,9,2,5,1
3,f_f016007,9,2,2,1
1,f_f016009,1,2,4,1
2,f_f016021,9,1,5,3
4,f_f016021,9,2,5,3
6,f_f016021,9,1,4,3
8,f_f016021,9,1,5,3
1,f_f016021,9,1,5,3
3,f_f016021,9,1,6,3
5,f_f016021,9,2,5,3
7,f_f016021,9,2,5,3
9,f_f016021,9,1,5,3
1,f_f016024,8,2,4,1
1,f_f016027,2,2,2,1
1,f_f016032,8,2,3,1
1,f_f016035,9,2,6,1
3,f_f016035,9,2,7,1
5,f_f016035,9,2,6,1
2,f_f016035,9,2,7,1
4,f_f016035,9,2,7,1
1,f_f016038,1,1,4,1
3,f_f016038,2,1,1,3
2,f_f016038,2,2,1,2
2,f_f016039,1,2,5,1
1,f_f016039,7,1,5,3
3,f_f016039,2,2,2,1
1,f_f016040,7,2,3,1
1,f_f016041,8,2,3,3
1,f_f016053,7,2,4,1
1,f_f016062,8,1,3,1
1,f_f016092,7,2,5,1
1,f_f016097,8,1,3,1
1,f_f016099,8,1,3,1
1,f_f016106,7,2,3,1
1,f_f016115,3,2,6,1
1,f_f016120,1,1,4,1
2,f_f016120,3,2,7,1
1,f_f016323,7,2,4,1
2,f_f016331,2,2,2,1
1,f_f016331,1,2,6,1
1,f_f016334,8,2,4,1
1,f_f016335,7,2,4,2
2,f_f016336,2,1,1,1
1,f_f016336,1,1,5,1
2,f_f016338,2,1,2,1
1,f_f016338,1,1,5,1
3,f_f016338,2,1,2,1
1,f_f016340,8,1,4,1
1,f_f016342,3,2,6,1
1,f_f016343,5,2,4,1
2,f_f016343,7,2,4,2
1,f_f016344,8,2,4,1
2,f_f016376,2,2,1,1
1,f_f016376,1,2,4,1
3,f_f016376,2,2,1,1
1,f_f016381,8,1,4,1
1,f_f016390,8,1,4,3
1,f_f016393,1,1,4,1
1,f_f016398,1,1,5,1
3,f_f016398,2,2,1,1
2,f_f016398,2,2,2,1
1,f_f016399,7,2,4,1
1,f_f016414,5,2,3,1
2,f_f016415,2,2,1,1
1,f_f016415,1,2,5,1
1,f_f016417,2,2,5,1
1,f_f016420,3,2,7,1
1,f_f016422,7,2,4,1
3,f_f016422,7,2,4,1
5,f_f016422,7,2,4,1
2,f_f016422,7,2,4,1
4,f_f016422,7,2,4,1
1,f_f016429,8,1,3,1
1,f_f016432,1,2,5,1
1,f_f016444,2,1,2,1
2,f_f016444,2,2,1,1
1,f_f016454,8,1,4,1
2,f_f016462,2,1,2,1
1,f_f016462,1,1,5,1
3,f_f016462,2,1,2,1
1,f_f016472,1,1,5,1
3,f_f016472,2,2,1,1
2,f_f016472,2,2,1,1
1,f_f016478,2,2,3,1
1,f_f016482,8,1,3,1
1,f_f016483,8,1,3,1
1,f_f016488,7,2,3,1
1,f_f016490,8,1,5,1
1,f_f016499,3,2,6,1
1,f_f016500,5,2,5,1
3,f_f016500,6,1,5,1
2,f_f016500,1,1,6,3
1,f_f016502,2,2,2,1
1,f_f016507,7,2,4,1
1,f_f016510,7,2,3,3
2,f_f016512,2,2,1,1
1,f_f016512,1,2,4,1
3,f_f016512,2,1,1,1
1,f_f016518,2,2,2,1
2,f_f016521,2,2,2,1
1,f_f016521,1,1,5,1
1,f_f016524,8,2,3,1
1,f_f016529,1,1,5,1
3,f_f016529,2,1,1,1
2,f_f016529,2,2,1,1
4,f_f016529,2,1,1,1
2,f_f016530,3,2,7,1
1,f_f016530,3,1,7,1
3,f_f016530,2,2,1,1
1,f_f016531,8,1,4,1
2,f_f016533,2,2,1,1
1,f_f016533,1,1,4,1
1,f_f016548,5,2,4,1
1,f_f016549,3,1,8,1
3,f_f016549,5,1,5,1
2,f_f016549,3,2,7,1
1,f_f016559,8,2,3,1
1,f_f016560,2,2,4,1
1,f_f016562,2,1,1,1
2,f_f016567,7,2,3,1
1,f_f016567,7,1,3,1
3,f_f016567,7,2,3,1
1,f_f016568,8,1,4,1
1,f_f016572,8,2,3,3
2,f_f016576,2,1,1,1
1,f_f016576,1,1,4,1
1,f_f016583,7,1,4,1
1,f_f016586,1,1,5,1
1,f_f016598,1,1,5,1
1,f_f016601,8,1,4,1
1,f_f016611,7,2,3,1
1,f_f016612,1,1,5,1
1,f_f016622,8,2,3,1
1,f_f016639,5,2,3,3
1,f_f016650,1,2,8,1
3,f_f016650,2,2,6,1
2,f_f016650,2,2,7,1
1,f_f016654,8,1,3,1
1,f_f016656,3,2,6,1
1,f_f016664,1,2,5,1
3,f_f016664,2,1,1,1
2,f_f016664,2,1,2,1
1,f_f016676,3,2,6,1
1,f_f016679,8,1,3,3
1,f_f016686,1,2,4,1
2,f_f016689,3,2,7,1
1,f_f016689,3,1,7,1
1,f_f016700,2,2,4,1
1,f_f016703,1,1,5,1
3,f_f016703,2,1,1,1
2,f_f016703,2,1,1,1
2,f_f016705,7,2,6,1
1,f_f016705,3,2,6,1
2,f_f016718,5,2,4,1
1,f_f016718,3,2,6,1
2,f_f016722,2,2,2,1
1,f_f016722,1,1,5,1
3,f_f016722,2,2,1,1
1,f_f016724,8,1,3,1
1,f_f016725,3,2,6,1
2,f_f016740,3,2,6,1
1,f_f016740,3,1,6,1
1,f_f016741,1,1,7,1
2,f_f016772,7,1,6,3
4,f_f016772,7,2,5,3
1,f_f016772,7,2,6,3
3,f_f016772,7,2,4,3
1,f_f016773,7,2,3,1
1,f_f016775,1,1,4,1
2,f_f016775,2,2,1,1
1,f_f016784,1,1,5,1
3,f_f016784,2,1,2,1
2,f_f016784,2,1,2,1
1,f_f016785,7,1,3,1
1,f_f016789,7,1,3,1
1,f_f016795,8,1,3,3
1,f_f016805,8,1,3,1
1,f_f016807,8,2,4,1
1,f_f016808,3,2,7,1
2,f_f016808,5,2,5,1
1,f_f016809,8,1,5,1
1,f_f016814,1,1,6,1
2,f_f016819,3,1,7,1
1,f_f016819,3,2,6,1
2,g_g001917,7,1,3,1
4,g_g001917,7,1,4,3
6,g_g001917,7,2,3,1
8,g_g001917,7,2,3,1
1,g_g001917,7,1,3,1
3,g_g001917,7,1,3,1
5,g_g001917,7,2,3,3
7,g_g001917,7,2,3,1
1,g_g006786,8,2,3,1
3,g_g006786,11,2,3,3
2,g_g006786,7,1,4,3
1,g_g007350,7,2,7,1
