TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,ACTIVITY_ETC,ACTIVITY_DTL,RSVT_YN,EXPND_SE,ADMISSION_SE
f_f005575,2308060002,3,1,,물놀이 체험;워터파크;황산공원 경치관람,N,5,1
f_f005575,2308060002,4,2,,,,,
f_f005577,2308140007,1,0,,황태정식2세트;오삼불고기2인,N,1,
f_f005577,2308150002,1,0,,소머리국밥;육계장,Y,1,
f_f005577,2308150003,1,0,,메밀라떼;메밀아메리카노;아몬드크림 크로아상;메밀 감자빵;브리오슈,Y,1,
f_f005577,2308140005,1,1,,얼그레이차;수박주스;당근주스;당근케익,N,1,
f_f005577,2308140002,1,4,,쌀호두과자;아메리카노;카페라떼;소이라떼,N,4,
f_f005577,2308140002,1,5,,미가면(물);빕빔국수;육회비빔밥;전;전병,N,1,
f_f005577,2308140008,2,0,,닭강정,N,1,
f_f005577,2308140009,2,0,,감자빵;고구마빵;단호박빵;감자치즈빵,N,1,
f_f005577,2308140010,2,0,,레몬하이볼캔;컵누들소컵;참깨라면 소컵;신라면 소컵;육계장 사발면;따옴바 딸기 아이스크림;,Y,1,
f_f005577,2308150001,2,0,,출발전에 편의점에서 물구매,Y,1,
f_f005577,2308140006,3,0,,대관령 양떼목장에 방문해서 목초를 먹는 양과 자연에 방목된 양들을 구경하고 산등성이를 오르면서 자연도 구경했다,Y,1,2
f_f005577,2308140003,3,8,,오대산에있는 월정사를 구경하고 고려시대 석탑인 팔각구층석탑을 관람했다 공사중이라 아쉬웠다,Y,1,2
f_f005577,2308140003,4,0,,,,,
f_f005577,2308140004,4,0,,,,,
f_f005577,2308150001,4,1,,,Y,,
f_f005577,2308140010,6,5,,호텔예약 결제;침구추가,Y,5,
f_f005584,2308050003,1,0,,돈까스,N,1,
f_f005584,2308050005,1,0,,라떼아이스 아이슈페너,N,1,
f_f005584,2308050004,3,0,,콩책갈피만들기 각종보드게임 롤라이드타기 공던지기,N,5,2
f_f005584,2308050002,4,0,,,,,
f_f005584,2308050005,5,1,,,,,
f_f005590,2308190002,1,0,,물밀면 비빔밀면 만두,N,1,
f_f005590,2308190006,1,0,,플랫화이트;핸드드립;크로와상-하몽루꼴라;초코라즈베리,N,1,
f_f005590,2308190008,1,0,,수변최고돼지국밥 고기국밥;항정수육백반,N,1,
f_f005590,2308200001,1,0,,에스프레소;수박스무디,N,1,
f_f005590,2308200002,1,0,,물회 회덮밥,N,1,
f_f005590,2308190004,2,0,,우산,N,1,
f_f005590,2308190005,2,0,,아이쇼핑 의류,N,5,
f_f005590,2308190007,2,0,,의류,N,1,
f_f005590,2308190008,2,1,,상의,N,1,
f_f005590,2308200003,4,0,,,,,
f_f005590,2308190008,4,2,,,,,
f_f005590,2308190009,5,0,,,,,
f_f005590,2308190009,6,1,,수면,Y,5,
f_f005590,2308190010,7,0,,,,,
f_f005590,2308200005,7,0,,,,,
f_f005590,2308190003,7,1,,,,,
f_f005591,2309080004,1,0,,안동찜닭,N,1,
f_f005591,2309080005,1,0,,크림치즈빵,N,1,
f_f005591,2309080011,1,0,,대마커피 쑥마들렌,N,1,
f_f005591,2309080012,1,0,,고등어조림,Y,1,
f_f005591,2309090002,1,0,,육회비빔밥,N,1,
f_f005591,2309080007,3,2,,사진찍기 관람,Y,1,2
f_f005591,2309080008,4,0,,,,,
f_f005591,2309080009,4,0,,,,,
f_f005591,2309080010,4,0,,,,,
f_f005591,2309080007,4,1,,,,,
f_f005591,2309090003,4,1,,,,,
f_f005591,2309080013,5,0,,,,,
f_f005591,2309080008,5,1,,,,,
f_f005591,2309080009,5,1,,,,,
f_f005591,2309080010,5,1,,,,,
f_f005591,2309080006,6,0,,쏘카 수령,Y,5,
f_f005591,2309080002,6,2,,이동,Y,5,
f_f005591,2309090004,7,0,,,,,
f_f005591,2309090005,7,0,,,,,
f_f005591,2309080003,7,1,,,,,
f_f005604,2308060002,1,0,,옛날돈까스;치즈라면;새우장덮밥(간장),N,1,
f_f005604,2308060003,1,0,,전복해물뚝배기(소);(칼국수 사리;공기밥),N,1,
f_f005604,2308060004,1,0,,더치커피;청귤 에이드;쇼콜라크로캉슈;다쿠아즈소금,N,1,
f_f005604,2308060008,1,0,,급냉삼겹살2인분;손 삼겹살1인분;시골청국장;공기밥1개;팔도 비빔면;소주맥주 1개씩,N,1,
f_f005604,2308070001,1,0,,소머리국밥2개,N,1,
f_f005604,2308070002,1,0,,아이슈페너(L);더치커피(L);플레인 수플레 팬케이크,Y,1,
f_f005604,2308070004,1,0,,장칼국수2개,N,1,
f_f005604,2308060005,2,0,,잡화3개;칵테일 키트,N,1,
f_f005604,2308070003,3,0,,전시회 관람 및 사진 촬영,N,1,2
f_f005604,2308060006,4,0,,,,,
f_f005604,2308070005,4,0,,,,,
f_f005604,2308060007,5,0,,,,,
f_f005604,2308060009,5,3,,,,,
f_f005604,2308060007,6,2,,잠,Y,1,
f_f005615,2308170003,1,0,,들깨순두부;얼큰순두부,N,1,
f_f005615,2308170009,1,0,,섞어국밥;돼지국밥곱빼기;만두3알,N,1,
f_f005615,2308180001,1,0,,알밥정식,N,1,
f_f005615,2308180002,1,2,,육포;생수,Y,1,
f_f005615,2308180002,2,0,,진로소주;설화맥주;막거리,N,1,
f_f005615,2308170005,2,3,,파워에이드;에너지바,N,1,
f_f005615,2308170006,3,0,,서핑체험,N,5,1
f_f005615,2308170005,3,1,,서핑보드 대여,N,1,1
f_f005615,2308180002,3,1,,주류박람회 관람 및 시음,Y,1,2
f_f005615,2308170007,4,0,,,,,
f_f005615,2308170011,4,0,,,,,
f_f005615,2308170008,5,0,,,,,
f_f005615,2308170010,5,0,,,,,
f_f005615,2308170012,5,0,,,,,
f_f005615,2308170004,6,1,,주차,Y,1,
f_f005615,2308170008,6,1,,샤워,N,5,
f_f005621,2308040003,1,0,,떡라면,N,1,
f_f005621,2308040004,1,0,,아이스아메리카노,N,1,
f_f005621,2308040006,1,0,,소고기,N,1,
f_f005621,2308050003,1,0,,물회;회덮밥,N,1,
f_f005621,2308050004,1,0,,순두부젤라또,N,1,
f_f005621,2308050009,1,0,,짜장면;짬뽕;탕수육,N,1,
f_f005621,2308050006,2,0,,와인;맥주,N,1,
f_f005621,2308050007,2,0,,커피;물,N,1,
f_f005621,2308050008,2,0,,깐 밤,N,1,
f_f005621,2308050010,3,0,,카지노 체험,N,1,1
f_f005621,2308050002,4,0,,,,,
f_f005621,2308050005,4,0,,,,,
f_f005621,2308040001,5,0,,,,,
f_f005621,2308040005,5,0,,,,,
f_f005621,2308040005,7,1,,,,,
f_f005622,2308250002,1,0,,아메리카노;카페라떼;브런치크로크무슈,N,1,
f_f005622,2308250004,1,0,,살치살스테이크;쉬림프바질크림파스타;와인하이볼;탄산음료,Y,1,
f_f005622,2308260001,1,0,,물회,N,1,
f_f005622,2308260003,1,0,,아메리카노;누텔라크림치츠크로플,N,1,
f_f005622,2308260005,1,0,,초밥,N,1,
f_f005622,2308250004,1,2,,케이크,Y,2,
f_f005622,2308260002,2,0,,마그네틱;다시마젤리,N,1,
f_f005622,2308260004,2,0,,볼펜;마그네틱,N,1,
f_f005622,2308250003,3,1,,스페이스 워크 입장,N,5,2
f_f005622,2308250003,4,0,,,,,
f_f005622,2308250006,4,0,,,,,
f_f005622,2308260002,4,1,,,,,
f_f005622,2308260004,4,1,,,,,
f_f005622,2308250002,4,2,,,,,
f_f005622,2308250005,5,0,,,,,
f_f005622,2308250002,5,1,,,,,
f_f005622,2308250004,5,1,,,,,
f_f005622,2308250006,5,1,,,,,
f_f005622,2308260001,5,1,,,,,
f_f005622,2308260003,5,1,,,,,
f_f005622,2308260005,5,1,,,,,
f_f005622,2308260002,5,2,,,,,
f_f005622,2308260004,5,2,,,,,
f_f005635,2308050003,1,0,,물회 회덮밥 새우튀김 음료수 매운탕,N,1,
f_f005635,2308050005,1,0,,아이스아메리카노 딸기스무디,N,1,
f_f005635,2308050002,3,0,,해수욕장에서 물놀이,N,5,1
f_f005635,2308050004,4,0,,,,,
f_f005635,2308050002,4,1,,,,,
f_f005635,2308050002,5,2,,,,,
f_f005635,2308050004,6,3,,물놀이,N,5,
f_f005640,2308110002,1,0,,돼지국밥;얼큰돼지국밥,N,1,
f_f005640,2308110004,1,0,,블루베리스무디;자몽에이드,N,1,
f_f005640,2308110007,1,0,,연어덮밥곱배기;스테이크소바,N,1,
f_f005640,2308110006,3,0,,박물관 관람 했습니다,N,5,2
f_f005640,2308110003,4,0,,,,,
f_f005640,2308110005,4,0,,,,,
f_f005640,2308110008,4,2,,,,,
f_f005645,2308100002,1,0,,부타동;냉우동,N,1,
f_f005645,2308100006,1,0,,얼큰째복순두부,Y,2,
f_f005645,2308110003,1,0,,제육비빔밥,N,1,
f_f005645,2308110005,1,0,,커피 아이스크림 호떡,Y,1,
f_f005645,2308110009,1,0,,파인애플 생과일주스,N,1,
f_f005645,2308110010,1,0,,땡초 어묵 고로케,Y,1,
f_f005645,2308100005,2,0,,엽서;포스터,N,1,
f_f005645,2308100007,2,0,,배니닭강정;대게볶음밥;과일상점,N,5,
f_f005645,2308100009,2,0,,가방고리;동전지갑,N,1,
f_f005645,2308100010,2,0,,매운 닭강정,N,1,
f_f005645,2308100011,2,0,,맥주;초코우유;허니버터칩,Y,1,
f_f005645,2308110006,2,0,,엽서;스티커;포스터,Y,1,
f_f005645,2308110007,2,0,,불짬뽕빵,N,1,
f_f005645,2308110008,2,0,,왕만두4개;찐빵1개,Y,5,
f_f005645,2308110010,2,1,,땡초 어묵 고로케,N,5,
f_f005645,2308110001,3,0,,전통다도체험,N,1,1
f_f005645,2308100005,3,1,,강릉 아르떼뮤지엄 미디어아트 관람;조선회화 시리즈,N,1,2
f_f005645,2308110001,3,1,,커피박 화분 만들기,N,5,1
f_f005645,2308110001,3,2,,느린 우체통,N,5,1
f_f005645,2308110001,3,3,,손가락 방명록,N,5,1
f_f005645,2308110001,3,4,,흥부놀부 인형극,Y,5,2
f_f005645,2308110002,4,0,,,,,
f_f005645,2308110004,4,0,,,,,
f_f005645,2308100007,4,1,,,,,
f_f005645,2308100009,4,1,,,,,
f_f005645,2308100010,4,1,,,,,
f_f005645,2308110006,4,1,,,,,
f_f005645,2308100012,5,0,,,,,
f_f005645,2308100008,6,1,,사진찍기,N,1,
f_f005645,2308100003,7,0,,,,,
f_f005645,2308110012,7,0,,,,,
f_f005645,2308110013,7,0,,,,,
f_f005645,2308100004,99,0,,,,,
f_f005645,2308110011,99,1,,,,,
f_f005647,2308080003,1,0,,박달홍게 2인,Y,1,
f_f005647,2308080005,1,0,,커피와 빵,Y,1,
f_f005647,2308080007,1,0,,마라탕;꿔바로우,N,1,
f_f005647,2308080006,2,0,,사진,Y,1,
f_f005647,2308080004,4,0,,,,,
f_f005655,2308060003,1,0,,막국수;감자전,N,1,
f_f005655,2308060004,1,0,,커피;음료,N,1,
f_f005655,2308060007,1,0,,돼지목살,N,4,
f_f005655,2308070006,1,0,,냉면;해장국,N,1,
f_f005655,2308060004,2,2,,식혜;청경채;부탄가스,N,1,
f_f005655,2308060002,2,3,,기념품,Y,5,
f_f005655,2308070003,3,1,,장릉,N,1,2
f_f005655,2308060006,4,0,,,,,
f_f005655,2308070001,4,0,,,,,
f_f005655,2308070004,4,0,,,,,
f_f005655,2308060002,4,4,,,,,
f_f005655,2308070002,5,0,,,,,
f_f005655,2308060005,5,1,,,,,
f_f005655,2308060006,5,1,,,,,
f_f005655,2308060007,5,1,,,,,
f_f005655,2308060002,5,2,,,,,
f_f005676,2308120007,1,0,,안동찜닭,N,1,
f_f005676,2308130001,1,0,,브런치;파스타;차돌된장덮밥;커피;딸기바나나주스;생강레몬차,N,1,
f_f005676,2308120004,1,1,,피자;아이스티;과자,N,1,
f_f005676,2308120003,1,2,,커피 2잔,N,2,
f_f005676,2308120005,2,0,,자두,N,1,
f_f005676,2308120006,2,0,,양말,N,1,
f_f005676,2308120006,4,1,,,,,
f_f005676,2308120002,5,0,,,,,
f_f005676,2308120003,5,1,,,,,
f_f005676,2308130002,6,0,,물놀이,N,5,
f_f005676,2308120003,7,0,,,,,
f_f005677,2308050003,1,0,,스무디킹 스무디 2종,N,1,
f_f005677,2308060001,1,0,,초콜릿 2개;커피 1잔;음료 1잔,N,1,
f_f005677,2308060003,1,0,,피자 1개(고르곤졸라;마르게리따 반반);까르보나라 파스타 1개;재로콜라 1개,N,1,
f_f005677,2308050002,1,3,,마트에서 사온 간식거리,N,4,
f_f005677,2308050002,1,7,,샐러드,N,1,
f_f005677,2308050006,2,0,,수영복 상의 2벌;하의 2벌;방수가방 1개;아쿠아슈즈 2개,N,1,
f_f005677,2308050006,2,1,,음료수 4개;기타 간식,N,1,
f_f005677,2308050002,2,4,,간식거리 (감귤칩),N,1,
f_f005677,2308050003,3,1,,영화 무대인사 관람,Y,5,2
f_f005677,2308050002,3,5,,호텔 내 수영장 이용,N,5,1
f_f005677,2308060002,4,0,,,,,
f_f005677,2308050002,4,2,,,,,
f_f005677,2308050005,5,0,,,,,
f_f005677,2308050003,5,2,,,,,
f_f005677,2308050002,5,6,,,,,
f_f005678,2308290002,1,0,,탕수육 짜장면 순두부밥 세트,Y,1,
f_f005678,2308290005,1,0,,양고기 시키야키 하이볼,N,1,
f_f005678,2308290006,1,0,,아메리카노,Y,1,
f_f005678,2308300001,1,0,,왕갈비탕,N,1,
f_f005678,2308300003,1,0,,베이글 커피,Y,1,
f_f005678,2308300005,1,0,,고기6종 오마카세,Y,1,
f_f005678,2308300004,2,0,,아이쇼핑 : 옷;악세사리;장식품,N,5,
f_f005678,2308290003,3,0,,물놀이 수영,Y,1,1
f_f005678,2308300002,4,0,,,,,
f_f005678,2308290004,5,0,,,,,
f_f005678,2308290013,5,0,,,,,
f_f005679,2308050004,1,0,,레몬에이드;오미자에이드,N,1,
f_f005679,2308050005,1,0,,모둠회(소);통닭,N,1,
f_f005679,2308060004,1,0,,일미담 돌솥 B 정식,N,1,
f_f005679,2308060005,1,0,,키키섬라떼;메론에반한소다,Y,1,
f_f005679,2308060003,2,0,,빵,N,5,
f_f005679,2308050002,4,0,,,,,
f_f005679,2308050003,4,0,,,,,
f_f005679,2308060002,4,0,,,,,
f_f005679,2308050006,5,0,,,,,
f_f005679,2308050002,5,1,,,,,
f_f005679,2308050003,5,1,,,,,
f_f005679,2308050004,5,1,,,,,
f_f005679,2308060002,5,1,,,,,
f_f005679,2308060005,5,1,,,,,
f_f005679,2308060006,7,0,,,,,
f_f005680,2308050005,1,0,,물밀면 2;만두 1,N,1,
f_f005680,2308050013,1,0,,모듬회 소,N,1,
f_f005680,2308060004,1,0,,낙곱새,Y,1,
f_f005680,2308060009,1,0,,돼지국밥 2,N,1,
f_f005680,2308060001,1,1,,페이글;마늘빵;아메리카노 2,Y,1,
f_f005680,2308060006,1,1,,아이스 바닐라라떼;아이스 아메리카노,N,1,
f_f005680,2308050003,1,2,,커피,N,2,
f_f005680,2308050015,1,2,,술;안주,Y,2,
f_f005680,2308050007,1,6,,커피,N,2,
f_f005680,2308050006,2,0,,목걸이,N,1,
f_f005680,2308050011,2,0,,소품샵 아이쇼핑 (잡화 및 소품),N,5,
f_f005680,2308050012,2,0,,입점된 가게 구경 및 팝업스토어 구경,N,5,
f_f005680,2308060003,2,0,,티셔츠,N,1,
f_f005680,2308060005,2,0,,바지,N,1,
f_f005680,2308060007,2,0,,옷 아이쇼핑,N,5,
f_f005680,2308060008,2,0,,기념품 샵 구경,N,5,
f_f005680,2308050006,2,2,,아이쇼핑 (잡화;악세사리;다이어리 물품),Y,5,
f_f005680,2308060003,2,2,,보조베터리,N,1,
f_f005680,2308060005,2,2,,일본 인스턴트 커피,Y,1,
f_f005680,2308050008,3,0,,스카이캡슐(열차)을 타고 부산 바다 구경을 하면서 청사포 정거장까지 이동,Y,5,2
f_f005680,2308050009,4,0,,,,,
f_f005680,2308050010,4,0,,,,,
f_f005680,2308060002,4,0,,,,,
f_f005680,2308050006,4,1,,,,,
f_f005680,2308050011,4,1,,,,,
f_f005680,2308050012,4,1,,,,,
f_f005680,2308050014,4,1,,,,,
f_f005680,2308060003,4,1,,,,,
f_f005680,2308060005,4,1,,,,,
f_f005680,2308060007,4,1,,,,,
f_f005680,2308060008,4,1,,,,,
f_f005680,2308060006,4,2,,,,,
f_f005680,2308050007,4,3,,,,,
f_f005680,2308050014,5,0,,,,,
f_f005680,2308050015,5,0,,,,,
f_f005680,2308050010,5,1,,,,,
f_f005680,2308050011,5,2,,,,,
f_f005680,2308050012,5,2,,,,,
f_f005680,2308050007,5,4,,,,,
f_f005680,2308050002,7,0,,,,,
f_f005680,2308050003,7,0,,,,,
f_f005680,2308050004,7,0,,,,,
f_f005694,2308050007,1,0,,꼬막비빔밥,N,1,
f_f005694,2308050008,1,0,,딸기라떼와 아메리카노,N,1,
f_f005694,2308050012,1,0,,케이크,Y,4,
f_f005694,2308060001,1,0,,장칼국수와 부추전,N,1,
f_f005694,2308060002,1,0,,팥빙수와 아메리카노,N,1,
f_f005694,2308060005,1,0,,불고기버거 세트,N,1,
f_f005694,2308050012,1,3,,회,N,4,
f_f005694,2308060005,2,1,,다이소 물품,N,5,
f_f005694,2308050010,3,1,,경포썸머페스티벌,N,5,2
f_f005694,2308050003,4,0,,,,,
f_f005694,2308050009,4,0,,,,,
f_f005694,2308060003,4,0,,,,,
f_f005694,2308050012,4,2,,,,,
f_f005694,2308050003,5,1,,,,,
f_f005694,2308050009,5,1,,,,,
f_f005694,2308050012,5,1,,,,,
f_f005694,2308060002,5,1,,,,,
f_f005694,2308060005,5,2,,,,,
f_f005694,2308050005,6,0,,짐맡기기,N,5,
f_f005694,2308060004,6,0,,짐 픽업,N,5,
f_f005694,2308050009,6,2,,수영,N,1,
f_f005694,2308050002,7,0,,,,,
f_f005694,2308050004,99,0,,,,,
f_f005694,2308050006,99,1,,,,,
f_f005759,2308200002,1,0,,알감자;소떡소떡;핫도그,N,1,
f_f005759,2308200003,1,0,,비빔막국수;물막국수,N,1,
f_f005759,2308200006,1,0,,한우;된장찌개;밥,N,1,
f_f005759,2308210001,1,0,,아침 조식,Y,4,
f_f005759,2308210003,1,0,,커피,N,1,
f_f005759,2308210004,1,0,,산채정식,N,1,
f_f005759,2308210008,1,0,,도시락정식,N,1,
f_f005759,2308200004,3,0,,백룡동굴 안을 체험하는 코스를 사전예약하여 탐방하였음.,Y,5,1
f_f005759,2308210002,3,0,,스키점프전망대 모노레일응 타고 구경하였음,N,1,2
f_f005759,2308200005,4,0,,,,,
f_f005759,2308210005,4,0,,,,,
f_f005759,2308210006,4,0,,,,,
f_f005759,2308210007,4,0,,,,,
f_f005759,2308200016,5,0,,,,,
f_f005759,2308200002,7,1,,,,,
f_f005769,2308050002,1,0,,소롱포;맑은우육탕면;닭고기조림,Y,1,
f_f005769,2308050004,1,0,,아이스크림;흑당콩고물아이스크림,Y,1,
f_f005769,2308060002,1,0,,베이컨치즈버거,N,1,
f_f005769,2308060001,3,0,,기차타고 송정 해수욕장 인근 바다 풍경 감상,Y,1,2
f_f005769,2308050003,5,0,,,,,
f_f005769,2308050007,5,0,,,,,
f_f005780,2308120003,1,0,,우엉김밥,N,1,
f_f005780,2308120007,1,0,,삼겹살;맥주;소주;깻잎;쌈장;라면;포카칩;생수,N,1;2,
f_f005780,2308130001,1,0,,아메리카노;아인슈페너;크루아상;소세지빵,N,1,
f_f005780,2308130003,1,1,,매운 어탕수제비,N,1,
f_f005780,2308120003,1,2,,순대,N,1,
f_f005780,2308120003,1,3,,꽈배기,N,1,
f_f005780,2308120007,1,3,,떡볶이;치킨,N,2,
f_f005780,2308120007,2,1,,아이스크림,N,1,
f_f005780,2308130002,4,0,,,,,
f_f005780,2308130004,4,1,,,,,
f_f005780,2308120005,5,0,,,,,
f_f005780,2308130001,5,1,,,,,
f_f005780,2308120007,5,2,,,,,
f_f005780,2308120006,6,1,,스노쿨링,N,5,
f_f005780,2308120002,7,0,,,,,
f_f005780,2308120004,7,1,,,,,
f_f005780,2308130006,7,1,,,,,
f_f005787,2308210008,1,0,,수제비,N,1,
f_f005787,2308220003,1,0,,물회,N,1,
f_f005787,2308220005,1,0,,핑크레몬에이드;더티초코;크로와상,N,1,
f_f005787,2308210002,2,0,,커피구입,N,1,
f_f005787,2308210009,2,0,,주류;과자,N,1,
f_f005787,2308210010,2,0,,가리비,N,1,
f_f005787,2308220004,2,0,,아이쇼핑,N,5,
f_f005787,2308220001,4,0,,,,,
f_f005787,2308220002,4,0,,,,,
f_f005787,2308210011,5,0,,,,,
f_f005787,2308210004,6,0,,주유,N,1,
f_f005787,2308210007,6,0,,목욕,N,1,
f_f005787,2308210006,6,1,,스노클링,N,5,
f_f005787,2308210005,99,0,,,,,
f_f005801,2308110003,1,0,,에스프레소,N,1,
f_f005801,2308120002,1,0,,돼지 목살;돼지 쫄깃살,Y,1,
f_f005801,2308120007,1,0,,크로플;키위쥬스,N,1,
f_f005801,2308120001,1,1,,딸기가향커피. 옥수수크림샷;옥수수치즈케이크 2개;복숭아 푸딩,N,1,
f_f005801,2308120008,1,1,,아이스 아메리카노,Y,4,
f_f005801,2308120004,3,0,,소양강댐 설립과정,N,5,2
f_f005801,2308120003,4,0,,,,,
f_f005801,2308120005,4,0,,,,,
f_f005801,2308120006,4,0,,,,,
f_f005801,2308120002,4,1,,,,,
f_f005801,2308120001,4,2,,,,,
f_f005801,2308110004,5,0,,,,,
f_f005801,2308120005,5,1,,,,,
f_f005801,2308120003,5,2,,,,,
f_f005801,2308120002,5,3,,,,,
f_f005801,2308120008,6,0,,만화관람,N,1,
f_f005801,2308110002,7,0,,,,,
f_f005803,2308120004,1,0,,소갈비찜;감태주먹밥;배추전;공깃밥,N,1,
f_f005803,2308120005,1,0,,녹차빙수;젤라또 아이스크림,N,1,
f_f005803,2308120011,1,0,,안심카츠;오무라이스,N,1,
f_f005803,2308130003,1,0,,맘스터치 싸이버거 세트 (햄버거+콜라+감자튀김),N,1,
f_f005803,2308130004,1,0,,화이트모카 프라푸치노;케일사과주스;민트 허브티;마스카포네 티라미수 케이크,N,1,
f_f005803,2308120013,2,0,,파자마;캐릭터 스티커;메모지;기념품,N,5,
f_f005803,2308130002,2,0,,경주빵;찰보리빵,N,1,
f_f005803,2308130005,2,0,,구슬아이스크림;옥수수 수염차;홈런볼;감자칩 과자,N,1,
f_f005803,2308120002,2,1,,햄치즈머핀;치즈케이크빵;카페라떼;종이봉투,N,1,
f_f005803,2308120008,2,1,,감자칩 과자;맥주,N,1,
f_f005803,2308120014,2,1,,구슬아이스크림,N,1,
f_f005803,2308130003,2,1,,우의,N,1,
f_f005803,2308120014,2,2,,황남옥수수,N,1,
f_f005803,2308130003,2,3,,생수;커피,N,1,
f_f005803,2308120010,3,0,,천마총;유물,N,1,2
f_f005803,2308120009,3,1,,대릉원,N,5,2
f_f005803,2308130003,3,2,,놀이기구 탑승 (그랜드캐년;파에톤;토네이도),Y,5,1
f_f005803,2308120012,4,0,,,,,
f_f005803,2308120015,4,1,,,,,
f_f005803,2308120007,5,0,,,,,
f_f005803,2308120008,5,0,,,,,
f_f005803,2308120006,6,1,,기념 (셀프)사진 촬영,Y,1,
f_f005803,2308120012,6,1,,Wellness 플로깅 활동,N,5,
f_f005803,2308120008,6,4,,택시 탑승,N,5,
f_f005803,2308120008,6,5,,SNS 인증샷 업로드,Y,5,
f_f005803,2308120002,7,0,,,,,
f_f005803,2308120003,7,0,,,,,
f_f005804,2308150003,1,0,,보리밥 정식,Y,1,
f_f005804,2308160003,1,0,,차;디저트(옥수수쿠키;생초콜릿;샘플러),N,1,
f_f005804,2308160005,1,0,,수제돈까스;우동,N,1,
f_f005804,2308160001,2,0,,터키석 소원팔찌,N,1,
f_f005804,2308160004,2,0,,동백샌드,N,1,
f_f005804,2308150005,4,0,,,,,
f_f005804,2308160002,4,0,,,,,
f_f005804,2308150006,4,1,,,,,
f_f005804,2308150002,6,0,,해수욕,Y,5,
f_f005840,2308120003,1,0,,아이스티 맘모스빵,N,1,
f_f005840,2308120005,1,0,,짬뽕 짜장면 탕수육,N,1,
f_f005840,2308120006,1,0,,서서어묵 어묵세트,N,1,
f_f005840,2308120007,1,0,,물 라면,N,2,
f_f005840,2308130005,1,0,,경복궁 불고기,N,1,
f_f005840,2308120006,1,4,,이흥용과자 빵(명란바게트;생도넛;커스터드크림빵;땅콩크림빵),N,1,
f_f005840,2308130002,2,0,,컨실러,N,1,
f_f005840,2308130004,2,0,,원피스,N,1,
f_f005840,2308120006,2,1,,아이쇼핑 - 가방 향수,N,5,
f_f005840,2308130003,2,1,,아이쇼핑 옷 가방,N,5,
f_f005840,2308130005,2,1,,옵스 빵,N,1,
f_f005840,2308120004,3,0,,미술작품관람,N,5,2
f_f005840,2308130001,3,0,,케이블카탑슬,N,1,2
f_f005840,2308130001,3,1,,기념사진촬영,N,1,1
f_f005840,2308120002,4,0,,,,,
f_f005840,2308120006,4,2,,,,,
f_f005840,2308130003,4,2,,,,,
f_f005840,2308120003,5,1,,,,,
f_f005840,2308120007,5,1,,,,,
f_f005840,2308120006,5,3,,,,,
f_f005845,2308260003,1,0,,파전 냉잔치국수,N,1,
f_f005845,2308260006,1,0,,아이스아메리카노;쑥슈페너,N,1,
f_f005845,2308260011,1,0,,생돈뿔 꿈틀이,N,1,
f_f005845,2308270002,1,0,,일반돈까스 파채돈까스,N,1,
f_f005845,2308260003,2,1,,아이스아메리카노,N,1,
f_f005845,2308260010,3,0,,야간관측,Y,1,2
f_f005845,2308270003,3,0,,트윈터널입장 달고나만들기,N,1,2
f_f005845,2308260004,3,1,,케이블카탑승후 하늘정원 전망대까지 산책,N,1,1
f_f005845,2308260004,4,0,,,,,
f_f005845,2308260005,4,0,,,,,
f_f005845,2308260007,4,0,,,,,
f_f005845,2308260008,4,1,,,,,
f_f005845,2308260002,5,0,,,,,
f_f005845,2308260008,5,0,,,,,
f_f005845,2308260009,5,0,,,,,
f_f005847,2308160004,1,0,,아이스크림,N,1,
f_f005847,2308170002,1,0,,육회비빔밥;육회물회;들기름막국수,N,1,
f_f005847,2308160004,1,3,,말차빙수,N,1,
f_f005847,2308160004,1,4,,우렁각시쌈밥,N,1,
f_f005847,2308160004,1,5,,경주 황소곱창,N,1,
f_f005847,2308160004,2,1,,도서,N,1,
f_f005847,2308160002,3,0,,월정교 경관을 감상함,N,5,2
f_f005847,2308170001,3,0,,경주월드 놀이기구 체험,N,1,1
f_f005847,2308160005,4,0,,,,,
f_f005847,2308170004,4,0,,,,,
f_f005847,2308160003,4,1,,,,,
f_f005847,2308160006,5,0,,,,,
f_f005862,2308150003,1,0,,수제왕돈까스;판모밀;들기름 메밀국수,N,1,
f_f005862,2308150005,1,0,,옛날팥빙수;오미자티(아이스),N,1,
f_f005862,2308150008,2,0,,삼다수;깻잎;숙주;알배추;팽이버섯;한우샤브샤브불고기;샤인머스켓,N,1,
f_f005862,2308150006,4,0,,,,,
f_f005862,2308150007,4,0,,,,,
f_f005862,2308150004,4,1,,,,,
f_f005862,2308150002,4,2,,,,,
f_f005862,2308160002,7,0,,,,,
f_f005862,2308160001,7,1,,,,,
f_f005863,2308220002,1,0,,회;과자;순대볶음;만두;주류;음료수,Y,2,
f_f005863,2308220004,1,0,,장치찜,Y,1,
f_f005863,2308230002,1,0,,가자미물회;가자미회덮밥,Y,1,
f_f005863,2308230003,1,0,,드립커피;아이스아메리카노,Y,1,
f_f005863,2308230005,1,0,,물막국수;회냉면;수육,N,1,
f_f005863,2308220003,1,2,,아이스크림;음료수;건어물;껌;라면,Y,4,
f_f005863,2308230004,3,0,,오죽헌 관람,N,1,2
f_f005863,2308220003,4,1,,,,,
f_f005863,2308230003,4,1,,,,,
